0.000000e+00 1.772899e+01 0.000000e+00 2.577044e+00 0.000000e+00 2.869311e-01
3.000000e-02 1.364161e+01 1.227745e-02 2.330108e+00 2.097098e-03 5.848058e-01
6.000000e-02 1.042134e+01 3.751683e-02 2.069758e+00 7.451130e-03 6.253317e-01
9.000000e-02 7.954386e+00 6.443053e-02 1.813716e+00 1.469110e-02 5.057263e-01
1.200000e-01 6.095700e+00 8.777808e-02 1.575365e+00 2.268526e-02 3.294767e-01
1.500000e-01 4.706297e+00 1.058917e-01 1.362233e+00 3.065025e-02 1.618252e-01
1.800000e-01 3.669330e+00 1.188863e-01 1.176876e+00 3.813077e-02 2.876154e-02
2.100000e-01 2.893244e+00 1.275921e-01 1.018551e+00 4.491809e-02 -6.742489e-02
2.400000e-01 2.309064e+00 1.330021e-01 8.847529e-01 5.096177e-02 -1.340974e-01
2.700000e-01 1.865939e+00 1.360270e-01 7.722814e-01 5.629931e-02 -1.803529e-01
3.000000e-01 1.526784e+00 1.374105e-01 6.778765e-01 6.100888e-02 -2.138446e-01
3.300000e-01 1.264659e+00 1.377214e-01 5.985403e-01 6.518104e-02 -2.400794e-01
3.600000e-01 1.059995e+00 1.373754e-01 5.316649e-01 6.890377e-02 -2.626566e-01
3.900000e-01 8.985285e-01 1.366662e-01 4.750536e-01 7.225565e-02 -2.837248e-01
4.200000e-01 7.698116e-01 1.357948e-01 4.268912e-01 7.530360e-02 -3.044196e-01
4.500000e-01 6.661446e-01 1.348943e-01 3.856942e-01 7.810308e-02 -3.252273e-01
4.800000e-01 5.818117e-01 1.340494e-01 3.502571e-01 8.069924e-02 -3.462602e-01
5.100000e-01 5.125378e-01 1.333111e-01 3.196020e-01 8.312848e-02 -3.674439e-01
5.400000e-01 4.550995e-01 1.327070e-01 2.929355e-01 8.542000e-02 -3.886286e-01
5.700000e-01 4.070470e-01 1.322496e-01 2.696129e-01 8.759722e-02 -4.096455e-01
6.000000e-01 3.665029e-01 1.319411e-01 2.491080e-01 8.967889e-02 -4.303332e-01
6.300000e-01 3.320166e-01 1.317774e-01 2.309905e-01 9.168011e-02 -4.505477e-01
6.600000e-01 3.024584e-01 1.317509e-01 2.149061e-01 9.361309e-02 -4.701660e-01
6.900000e-01 2.769413e-01 1.318518e-01 2.005624e-01 9.548774e-02 -4.890886e-01
