1.740000e+00 9.026199e-02 2.732772e-01 8.044982e-02 2.435699e-01 1.014607e+01
1.770000e+00 8.827382e-02 2.765531e-01 7.882532e-02 2.469518e-01 1.012419e+01
1.800000e+00 8.637280e-02 2.798479e-01 7.726693e-02 2.503449e-01 1.010390e+01
1.830000e+00 8.455356e-02 2.831614e-01 7.577087e-02 2.537491e-01 1.008525e+01
1.860000e+00 8.281116e-02 2.864935e-01 7.433363e-02 2.571646e-01 1.006825e+01
1.890000e+00 8.114106e-02 2.898440e-01 7.295195e-02 2.605917e-01 1.005290e+01
1.920000e+00 7.953904e-02 2.932127e-01 7.162279e-02 2.640303e-01 1.003918e+01
1.950000e+00 7.800120e-02 2.965996e-01 7.034335e-02 2.674806e-01 1.002701e+01
1.980000e+00 7.652393e-02 3.000044e-01 6.911098e-02 2.709427e-01 1.001632e+01
2.010000e+00 7.510387e-02 3.034271e-01 6.792323e-02 2.744166e-01 1.000701e+01
2.040000e+00 7.373790e-02 3.068677e-01 6.677782e-02 2.779026e-01 9.998969e+00
2.070000e+00 7.242311e-02 3.103258e-01 6.567259e-02 2.814005e-01 9.992073e+00
2.100000e+00 7.115679e-02 3.138014e-01 6.460555e-02 2.849105e-01 9.986201e+00
2.130000e+00 6.993639e-02 3.172944e-01 6.357481e-02 2.884325e-01 9.981233e+00
2.160000e+00 6.875956e-02 3.208046e-01 6.257860e-02 2.919667e-01 9.977058e+00
2.190000e+00 6.762406e-02 3.243318e-01 6.161527e-02 2.955130e-01 9.973569e+00
2.220000e+00 6.652782e-02 3.278757e-01 6.068327e-02 2.990714e-01 9.970674e+00
2.250000e+00 6.546890e-02 3.314363e-01 5.978113e-02 3.026419e-01 9.968288e+00
2.280000e+00 6.444546e-02 3.350133e-01 5.890746e-02 3.062245e-01 9.966341e+00
2.310000e+00 6.345580e-02 3.386065e-01 5.806098e-02 3.098192e-01 9.964771e+00
2.340000e+00 6.249829e-02 3.422156e-01 5.724045e-02 3.134258e-01 9.963526e+00
2.370000e+00 6.157143e-02 3.458405e-01 5.644473e-02 3.170444e-01 9.962562e+00
2.400000e+00 6.067379e-02 3.494810e-01 5.567272e-02 3.206749e-01 9.961843e+00
2.430000e+00 5.980403e-02 3.531368e-01 5.492340e-02 3.243172e-01 9.961341e+00
2.460000e+00 5.896089e-02 3.568077e-01 5.419579e-02 3.279712e-01 9.961029e+00
2.490000e+00 5.814319e-02 3.604936e-01 5.348898e-02 3.316370e-01 9.960887e+00
2.520000e+00 5.734980e-02 3.641941e-01 5.280209e-02 3.353144e-01 9.960898e+00
2.550000e+00 5.657966e-02 3.679092e-01 5.213430e-02 3.390033e-01 9.961047e+00
2.580000e+00 5.583178e-02 3.716386e-01 5.148484e-02 3.427037e-01 9.961322e+00
2.610000e+00 5.510521e-02 3.753822e-01 5.085296e-02 3.464155e-01 9.961713e+00
2.640000e+00 5.439906e-02 3.791397e-01 5.023797e-02 3.501385e-01 9.962209e+00
2.670000e+00 5.371249e-02 3.829110e-01 4.963919e-02 3.538728e-01 9.962803e+00
2.700000e+00 5.304470e-02 3.866958e-01 4.905599e-02 3.576182e-01 9.963486e+00
2.730000e+00 5.239493e-02 3.904941e-01 4.848779e-02 3.613746e-01 9.964252e+00
2.760000e+00 5.176246e-02 3.943057e-01 4.793399e-02 3.651420e-01 9.965094e+00
2.790000e+00 5.114661e-02 3.981303e-01 4.739408e-02 3.689202e-01 9.966007e+00
2.820000e+00 5.054674e-02 4.019679e-01 4.686752e-02 3.727092e-01 9.966985e+00
2.850000e+00 4.996223e-02 4.058182e-01 4.635382e-02 3.765089e-01 9.968021e+00
2.880000e+00 4.939250e-02 4.096812e-01 4.585253e-02 3.803192e-01 9.969113e+00
2.910000e+00 4.883699e-02 4.135565e-01 4.536318e-02 3.841400e-01 9.970254e+00
2.940000e+00 4.829518e-02 4.174442e-01 4.488537e-02 3.879712e-01 9.971440e+00
2.970000e+00 4.776657e-02 4.213441e-01 4.441868e-02 3.918127e-01 9.972668e+00
3.000000e+00 4.725066e-02 4.252560e-01 4.396272e-02 3.956645e-01 9.973932e+00
3.030000e+00 4.674702e-02 4.291797e-01 4.351712e-02 3.995264e-01 9.975230e+00
3.060000e+00 4.625520e-02 4.331152e-01 4.308154e-02 4.033983e-01 9.976558e+00
3.090000e+00 4.577478e-02 4.370622e-01 4.265563e-02 4.072803e-01 9.977912e+00
3.120000e+00 4.530538e-02 4.410207e-01 4.223908e-02 4.111721e-01 9.979290e+00
3.150000e+00 4.484662e-02 4.449906e-01 4.183157e-02 4.150737e-01 9.980689e+00
3.180000e+00 4.439813e-02 4.489716e-01 4.143280e-02 4.189851e-01 9.982106e+00
3.210000e+00 4.395956e-02 4.529637e-01 4.104250e-02 4.229061e-01 9.983539e+00
3.240000e+00 4.353060e-02 4.569668e-01 4.066040e-02 4.268366e-01 9.984985e+00
3.270000e+00 4.311091e-02 4.609807e-01 4.028623e-02 4.307766e-01 9.986443e+00
3.300000e+00 4.270021e-02 4.650053e-01 3.991974e-02 4.347260e-01 9.987910e+00
3.330000e+00 4.229820e-02 4.690405e-01 3.956071e-02 4.386847e-01 9.989384e+00
3.360000e+00 4.190460e-02 4.730862e-01 3.920889e-02 4.426527e-01 9.990865e+00
3.390000e+00 4.151915e-02 4.771422e-01 3.886407e-02 4.466298e-01 9.992349e+00
3.420000e+00 4.114159e-02 4.812085e-01 3.852604e-02 4.506159e-01 9.993837e+00
3.450000e+00 4.077168e-02 4.852849e-01 3.819459e-02 4.546111e-01 9.995327e+00
3.480000e+00 4.040919e-02 4.893714e-01 3.786953e-02 4.586152e-01 9.996817e+00
3.510000e+00 4.005388e-02 4.934679e-01 3.755068e-02 4.626282e-01 9.998306e+00
3.540000e+00 3.970556e-02 4.975741e-01 3.723785e-02 4.666499e-01 9.999794e+00
3.570000e+00 3.936399e-02 5.016902e-01 3.693088e-02 4.706803e-01 1.000128e+01
3.600000e+00 3.902900e-02 5.058158e-01 3.662958e-02 4.747194e-01 1.000276e+01
3.630000e+00 3.870038e-02 5.099511e-01 3.633382e-02 4.787671e-01 1.000424e+01
3.660000e+00 3.837796e-02 5.140958e-01 3.604342e-02 4.828232e-01 1.000571e+01
3.690000e+00 3.806155e-02 5.182498e-01 3.575824e-02 4.868878e-01 1.000718e+01
3.720000e+00 3.775098e-02 5.224132e-01 3.547815e-02 4.909608e-01 1.000864e+01
